decision_id,timestamp,actor_type,actor_id,entity_type,entity_id,event_sequence,journey_type,journey_instance_id,journey_state
55627,2023-03-24 17:50:27,customer,CUST_002726,,,59325,shopping,inst_09615,browsing
55630,2023-03-24 17:53:27,customer,CUST_002726,,,59328,shopping,inst_09615,browsing
55633,2023-03-24 17:56:27,customer,CUST_002726,,,59331,shopping,inst_09615,browsing
55635,2023-03-24 17:59:27,customer,CUST_002726,,,59333,shopping,inst_09615,browsing
55638,2023-03-24 18:02:27,customer,CUST_002726,,,59336,shopping,inst_09615,browsing
55641,2023-03-24 11:18:55,customer,CUST_002727,,,59339,shopping,inst_09616,considering
55644,2023-03-24 11:23:55,customer,CUST_002727,,,59342,shopping,inst_09616,checkout
55646,2023-03-24 11:29:52,customer,CUST_002727,,,59344,shopping,inst_09616,purchased
55650,2023-03-24 10:09:07,customer,CUST_002728,,,59348,shopping,inst_09617,browsing
55654,2023-03-24 18:27:18,customer,CUST_002729,,,59352,shopping,inst_09618,browsing
55657,2023-03-24 18:30:18,customer,CUST_002729,,,59355,shopping,inst_09618,browsing
55660,2023-03-24 18:33:18,customer,CUST_002729,,,59358,shopping,inst_09618,browsing
55663,2023-03-24 18:36:18,customer,CUST_002729,,,59361,shopping,inst_09618,browsing
55667,2023-03-24 15:42:39,customer,CUST_002730,,,59365,shopping,inst_09619,browsing
55669,2023-03-24 15:46:23,customer,CUST_002730,,,59367,shopping,inst_09619,browsing
55671,2023-03-24 15:53:04,customer,CUST_002730,,,59369,shopping,inst_09619,browsing
55739,2023-03-25 20:47:17,customer,CUST_000139,,,59447,shopping,inst_09669,browsing
55742,2023-03-25 20:51:57,customer,CUST_000139,,,59450,shopping,inst_09669,browsing
55746,2023-03-25 16:27:36,customer,CUST_000283,,,59454,shopping,inst_09670,browsing
55748,2023-03-25 19:36:25,customer,CUST_000285,,,59456,shopping,inst_09671,browsing
55752,2023-03-25 15:00:53,customer,CUST_000305,,,59460,shopping,inst_09672,considering
55754,2023-03-25 15:18:03,customer,CUST_000305,,,59462,shopping,inst_09672,checkout
55756,2023-03-25 15:20:03,customer,CUST_000305,,,59465,shopping,inst_09672,purchased
55762,2023-03-25 18:48:34,customer,CUST_000483,,,59471,shopping,inst_09675,considering
55763,2023-03-25 18:53:34,customer,CUST_000483,,,59472,shopping,inst_09675,checkout
55766,2023-03-25 18:55:34,customer,CUST_000483,,,59476,shopping,inst_09675,purchased
55771,2023-03-25 21:59:06,customer,CUST_000571,,,59481,shopping,inst_09677,browsing
55775,2023-03-25 21:40:59,customer,CUST_000602,,,59485,shopping,inst_09678,browsing
55777,2023-03-25 13:36:26,customer,CUST_000609,,,59487,shopping,inst_09679,considering
55782,2023-03-25 20:33:26,customer,CUST_000648,,,59492,shopping,inst_09680,browsing
55785,2023-03-25 20:36:26,customer,CUST_000648,,,59495,shopping,inst_09680,browsing
55788,2023-03-25 20:39:26,customer,CUST_000648,,,59498,shopping,inst_09680,browsing
55791,2023-03-25 20:48:14,customer,CUST_000648,,,59501,shopping,inst_09680,browsing
55794,2023-03-25 20:51:14,customer,CUST_000648,,,59504,shopping,inst_09680,browsing
55797,2023-03-25 21:21:00,customer,CUST_000648,,,59507,shopping,inst_09680,considering
55801,2023-03-25 15:21:04,customer,CUST_000692,,,59511,shopping,inst_09681,considering
55807,2023-03-25 15:24:59,customer,CUST_000729,,,59517,shopping,inst_09683,browsing
55810,2023-03-25 15:29:54,customer,CUST_000729,,,59520,shopping,inst_09683,browsing
55812,2023-03-25 15:34:50,customer,CUST_000729,,,59522,shopping,inst_09683,considering
55816,2023-03-25 15:43:43,customer,CUST_000729,,,59526,shopping,inst_09683,checkout
55820,2023-03-25 15:45:43,customer,CUST_000729,,,59531,shopping,inst_09683,purchased
55823,2023-03-25 18:12:32,customer,CUST_000813,,,59534,shopping,inst_09684,browsing
55826,2023-03-25 18:15:32,customer,CUST_000813,,,59537,shopping,inst_09684,considering
55829,2023-03-25 09:38:39,customer,CUST_000845,,,59540,shopping,inst_09685,considering
55834,2023-03-25 16:16:03,customer,CUST_000860,,,59545,shopping,inst_09686,considering
55838,2023-03-25 07:38:13,customer,CUST_000925,,,59549,shopping,inst_09688,considering
55843,2023-03-25 19:56:14,customer,CUST_000987,,,59554,shopping,inst_09689,considering
55847,2023-03-25 10:37:14,customer,CUST_001114,,,59558,shopping,inst_09691,browsing
55850,2023-03-25 10:40:14,customer,CUST_001114,,,59561,shopping,inst_09691,browsing
55852,2023-03-25 10:43:14,customer,CUST_001114,,,59563,shopping,inst_09691,browsing
55854,2023-03-25 10:46:55,customer,CUST_001114,,,59565,shopping,inst_09691,browsing
55857,2023-03-25 10:49:55,customer,CUST_001114,,,59568,shopping,inst_09691,browsing
55860,2023-03-25 10:52:55,customer,CUST_001114,,,59571,shopping,inst_09691,considering
55861,2023-03-25 11:16:36,customer,CUST_001114,,,59572,shopping,inst_09691,checkout
55866,2023-03-25 11:18:36,customer,CUST_001114,,,59578,shopping,inst_09691,purchased
55868,2023-03-25 11:55:47,customer,CUST_001186,,,59580,shopping,inst_09693,considering
55871,2023-03-25 10:33:01,customer,CUST_001222,,,59583,shopping,inst_09694,browsing
55873,2023-03-25 07:20:01,customer,CUST_001253,,,59585,shopping,inst_09695,browsing
55885,2023-03-25 18:43:09,customer,CUST_001663,,,59597,shopping,inst_09702,browsing
55888,2023-03-25 18:53:56,customer,CUST_001663,,,59600,shopping,inst_09702,considering
55892,2023-03-25 18:58:56,customer,CUST_001663,,,59604,shopping,inst_09702,checkout
55894,2023-03-25 19:00:56,customer,CUST_001663,,,59606,shopping,inst_09702,purchased
55896,2023-03-25 21:54:15,customer,CUST_001702,,,59608,shopping,inst_09703,browsing
55898,2023-03-25 21:57:15,customer,CUST_001702,,,59610,shopping,inst_09703,browsing
55902,2023-03-25 07:16:40,customer,CUST_001714,,,59614,shopping,inst_09704,browsing
55905,2023-03-25 20:20:30,customer,CUST_001823,,,59617,shopping,inst_09705,browsing
55910,2023-03-25 18:25:21,customer,CUST_002072,,,59622,shopping,inst_09707,considering
55913,2023-03-25 18:30:21,customer,CUST_002072,,,59625,shopping,inst_09707,checkout
55916,2023-03-25 06:52:26,customer,CUST_002184,,,59629,shopping,inst_09709,considering
55920,2023-03-25 06:57:26,customer,CUST_002184,,,59633,shopping,inst_09709,checkout
55922,2023-03-25 07:01:34,customer,CUST_002184,,,59635,shopping,inst_09709,purchased
55925,2023-03-25 12:39:44,customer,CUST_002221,,,59638,shopping,inst_09710,considering
55929,2023-03-25 12:44:44,customer,CUST_002221,,,59642,shopping,inst_09710,checkout
55932,2023-03-25 12:46:44,customer,CUST_002221,,,59646,shopping,inst_09710,purchased
55937,2023-03-25 17:49:25,customer,CUST_002340,,,59651,shopping,inst_09713,browsing
55940,2023-03-25 18:14:44,customer,CUST_002340,,,59654,shopping,inst_09713,considering
55945,2023-03-25 15:14:20,customer,CUST_002457,,,59659,shopping,inst_09715,browsing
55950,2023-03-25 18:24:17,customer,CUST_002499,,,59664,shopping,inst_09717,considering
55955,2023-03-25 19:18:49,customer,CUST_002557,,,59669,shopping,inst_09718,browsing
55957,2023-03-25 19:21:49,customer,CUST_002557,,,59671,shopping,inst_09718,browsing
55958,2023-03-25 19:24:52,customer,CUST_002557,,,59672,shopping,inst_09718,considering
55962,2023-03-25 20:04:05,customer,CUST_002562,,,59676,shopping,inst_09719,browsing
55964,2023-03-25 20:07:55,customer,CUST_002562,,,59678,shopping,inst_09719,browsing
55970,2023-03-25 17:04:22,customer,CUST_002642,,,59684,shopping,inst_09721,browsing
55971,2023-03-25 12:19:15,customer,CUST_002731,,,59685,shopping,inst_09658,considering
55974,2023-03-25 12:39:04,customer,CUST_002732,,,59688,shopping,inst_09659,browsing
55977,2023-03-25 12:42:04,customer,CUST_002732,,,59691,shopping,inst_09659,browsing
55979,2023-03-25 12:45:04,customer,CUST_002732,,,59693,shopping,inst_09659,browsing
55982,2023-03-25 12:54:35,customer,CUST_002732,,,59696,shopping,inst_09659,considering
55988,2023-03-25 17:17:25,customer,CUST_002734,,,59702,shopping,inst_09661,considering
55996,2023-03-25 16:48:36,customer,CUST_002736,,,59710,shopping,inst_09663,browsing
55998,2023-03-25 16:51:36,customer,CUST_002736,,,59712,shopping,inst_09663,browsing
56007,2023-03-25 20:00:08,customer,CUST_002739,,,59721,shopping,inst_09666,browsing
56009,2023-03-25 20:03:08,customer,CUST_002739,,,59723,shopping,inst_09666,browsing
56011,2023-03-25 20:06:08,customer,CUST_002739,,,59725,shopping,inst_09666,browsing
56015,2023-03-25 12:28:09,customer,CUST_002740,,,59729,shopping,inst_09667,considering
56079,2023-03-26 10:10:06,customer,CUST_000122,,,59805,shopping,inst_09737,browsing
56082,2023-03-26 10:13:06,customer,CUST_000122,,,59808,shopping,inst_09737,browsing
56084,2023-03-26 10:24:17,customer,CUST_000122,,,59810,shopping,inst_09737,considering
56085,2023-03-26 10:29:17,customer,CUST_000122,,,59811,shopping,inst_09737,checkout
56087,2023-03-26 10:31:26,customer,CUST_000122,,,59813,shopping,inst_09737,purchased
56090,2023-03-26 11:43:31,customer,CUST_000139,,,59816,shopping,inst_09738,browsing
56093,2023-03-26 11:50:32,customer,CUST_000139,,,59819,shopping,inst_09738,browsing
56098,2023-03-26 18:06:40,customer,CUST_000231,,,59824,shopping,inst_09740,considering
56100,2023-03-26 18:35:50,customer,CUST_000231,,,59826,shopping,inst_09740,checkout
56102,2023-03-26 18:42:49,customer,CUST_000231,,,59829,shopping,inst_09740,purchased
56105,2023-03-26 19:04:49,customer,CUST_000285,,,59832,shopping,inst_09741,browsing
56108,2023-03-26 19:07:49,customer,CUST_000285,,,59835,shopping,inst_09741,browsing
56111,2023-03-26 19:24:17,customer,CUST_000285,,,59838,shopping,inst_09741,considering
56114,2023-03-26 16:35:40,customer,CUST_000309,,,59841,shopping,inst_09742,browsing
56118,2023-03-26 20:06:06,customer,CUST_000338,,,59845,shopping,inst_09743,considering
56124,2023-03-26 16:21:22,customer,CUST_000494,,,59851,shopping,inst_09745,browsing
56127,2023-03-26 16:24:22,customer,CUST_000494,,,59854,shopping,inst_09745,considering
56133,2023-03-26 13:32:40,customer,CUST_000547,,,59860,shopping,inst_09746,browsing
56137,2023-03-26 09:29:25,customer,CUST_000571,,,59864,shopping,inst_09747,browsing
56140,2023-03-26 09:32:37,customer,CUST_000571,,,59867,shopping,inst_09747,browsing
56143,2023-03-26 10:01:35,customer,CUST_000571,,,59870,shopping,inst_09747,considering
56148,2023-03-26 15:07:14,customer,CUST_000692,,,59875,shopping,inst_09748,considering
56149,2023-03-26 15:20:44,customer,CUST_000692,,,59876,shopping,inst_09748,checkout
56152,2023-03-26 15:22:48,customer,CUST_000692,,,59880,shopping,inst_09748,purchased
56156,2023-03-26 11:30:13,customer,CUST_000754,,,59884,shopping,inst_09750,browsing
56158,2023-03-26 11:33:23,customer,CUST_000754,,,59886,shopping,inst_09750,considering
56160,2023-03-26 11:39:41,customer,CUST_000754,,,59888,shopping,inst_09750,checkout
56164,2023-03-26 11:47:35,customer,CUST_000754,,,59893,shopping,inst_09750,purchased
56168,2023-03-26 14:33:22,customer,CUST_000782,,,59897,shopping,inst_09751,browsing
56170,2023-03-26 14:36:22,customer,CUST_000782,,,59899,shopping,inst_09751,considering
56172,2023-03-26 19:41:51,customer,CUST_000845,,,59901,shopping,inst_09753,browsing
56173,2023-03-26 19:44:51,customer,CUST_000845,,,59902,shopping,inst_09753,browsing
56175,2023-03-26 19:47:51,customer,CUST_000845,,,59904,shopping,inst_09753,browsing
56177,2023-03-26 19:50:51,customer,CUST_000845,,,59906,shopping,inst_09753,browsing
56179,2023-03-26 19:55:17,customer,CUST_000845,,,59908,shopping,inst_09753,browsing
56181,2023-03-26 19:58:17,customer,CUST_000845,,,59910,shopping,inst_09753,browsing
56184,2023-03-26 20:01:48,customer,CUST_000845,,,59913,shopping,inst_09753,browsing
56188,2023-03-26 16:01:40,customer,CUST_000860,,,59917,shopping,inst_09754,browsing
56192,2023-03-26 16:25:27,customer,CUST_000893,,,59921,shopping,inst_09755,browsing
56194,2023-03-26 16:28:27,customer,CUST_000893,,,59923,shopping,inst_09755,browsing
56199,2023-03-26 10:52:21,customer,CUST_000969,,,59928,shopping,inst_09757,browsing
56204,2023-03-26 11:17:56,customer,CUST_000987,,,59933,shopping,inst_09758,browsing
56210,2023-03-26 19:22:09,customer,CUST_001186,,,59939,shopping,inst_09761,considering
56216,2023-03-26 18:41:17,customer,CUST_001204,,,59945,shopping,inst_09762,browsing
56218,2023-03-26 18:44:17,customer,CUST_001204,,,59947,shopping,inst_09762,browsing
56221,2023-03-26 18:47:17,customer,CUST_001204,,,59950,shopping,inst_09762,browsing
56223,2023-03-26 18:50:17,customer,CUST_001204,,,59952,shopping,inst_09762,browsing
56225,2023-03-26 18:53:17,customer,CUST_001204,,,59954,shopping,inst_09762,browsing
56229,2023-03-26 15:43:58,customer,CUST_001233,,,59958,shopping,inst_09763,browsing
56232,2023-03-26 16:11:52,customer,CUST_001233,,,59961,shopping,inst_09763,considering
56234,2023-03-26 16:16:52,customer,CUST_001233,,,59963,shopping,inst_09763,checkout
56239,2023-03-26 07:19:55,customer,CUST_001258,,,59969,shopping,inst_09764,browsing
56241,2023-03-26 20:46:28,customer,CUST_001559,,,59971,shopping,inst_09765,browsing
56242,2023-03-26 20:49:28,customer,CUST_001559,,,59972,shopping,inst_09765,browsing
56244,2023-03-26 20:52:28,customer,CUST_001559,,,59974,shopping,inst_09765,browsing
56246,2023-03-26 20:57:44,customer,CUST_001559,,,59976,shopping,inst_09765,browsing
56249,2023-03-26 21:00:44,customer,CUST_001559,,,59979,shopping,inst_09765,browsing
56252,2023-03-26 21:04:45,customer,CUST_001559,,,59982,shopping,inst_09765,considering
56256,2023-03-26 13:37:50,customer,CUST_001723,,,59986,shopping,inst_09766,browsing
56259,2023-03-26 13:41:05,customer,CUST_001723,,,59989,shopping,inst_09766,considering
56267,2023-03-26 06:39:18,customer,CUST_002301,,,59997,shopping,inst_09769,browsing
56272,2023-03-26 16:21:31,customer,CUST_002326,,,60002,shopping,inst_09771,browsing
56274,2023-03-26 16:27:51,customer,CUST_002326,,,60004,shopping,inst_09771,browsing
56275,2023-03-26 16:30:51,customer,CUST_002326,,,60005,shopping,inst_09771,browsing
56276,2023-03-26 16:33:51,customer,CUST_002326,,,60006,shopping,inst_09771,browsing
56277,2023-03-26 16:36:51,customer,CUST_002326,,,60007,shopping,inst_09771,browsing
56280,2023-03-26 16:39:51,customer,CUST_002326,,,60010,shopping,inst_09771,browsing
56283,2023-03-26 08:26:56,customer,CUST_002334,,,60013,shopping,inst_09772,browsing
56286,2023-03-26 08:29:56,customer,CUST_002334,,,60016,shopping,inst_09772,browsing
56288,2023-03-26 08:32:56,customer,CUST_002334,,,60018,shopping,inst_09772,browsing
56291,2023-03-26 17:44:48,customer,CUST_002370,,,60021,shopping,inst_09773,browsing
56294,2023-03-26 17:47:48,customer,CUST_002370,,,60024,shopping,inst_09773,browsing
56297,2023-03-26 17:50:48,customer,CUST_002370,,,60027,shopping,inst_09773,browsing
56300,2023-03-26 17:53:48,customer,CUST_002370,,,60030,shopping,inst_09773,browsing
56305,2023-03-26 20:53:28,customer,CUST_002457,,,60035,shopping,inst_09774,considering
56306,2023-03-26 20:58:28,customer,CUST_002457,,,60036,shopping,inst_09774,checkout
56307,2023-03-26 21:00:28,customer,CUST_002457,,,60037,shopping,inst_09774,purchased
56311,2023-03-26 21:59:04,customer,CUST_002476,,,60041,shopping,inst_09775,browsing
56312,2023-03-26 22:06:15,customer,CUST_002476,,,60042,shopping,inst_09775,browsing
56316,2023-03-26 13:05:46,customer,CUST_002582,,,60046,shopping,inst_09776,browsing
56319,2023-03-26 13:08:46,customer,CUST_002582,,,60049,shopping,inst_09776,browsing
56322,2023-03-26 13:11:46,customer,CUST_002582,,,60052,shopping,inst_09776,browsing
56325,2023-03-26 13:14:46,customer,CUST_002582,,,60055,shopping,inst_09776,browsing
56328,2023-03-26 13:17:46,customer,CUST_002582,,,60058,shopping,inst_09776,browsing
56333,2023-03-26 18:28:00,customer,CUST_002633,,,60063,shopping,inst_09777,considering
56335,2023-03-26 17:44:25,customer,CUST_002741,,,60065,shopping,inst_09722,browsing
56337,2023-03-26 17:58:31,customer,CUST_002741,,,60067,shopping,inst_09722,considering
56341,2023-03-26 16:48:51,customer,CUST_002743,,,60071,shopping,inst_09724,browsing
56343,2023-03-26 16:51:51,customer,CUST_002743,,,60073,shopping,inst_09724,browsing
56346,2023-03-26 16:54:51,customer,CUST_002743,,,60076,shopping,inst_09724,browsing
56350,2023-03-26 19:36:55,customer,CUST_002744,,,60080,shopping,inst_09725,considering
56356,2023-03-26 11:24:02,customer,CUST_002746,,,60086,shopping,inst_09727,browsing
56358,2023-03-26 11:29:39,customer,CUST_002746,,,60088,shopping,inst_09727,browsing
56363,2023-03-26 10:25:36,customer,CUST_002747,,,60093,shopping,inst_09728,considering
56369,2023-03-26 18:12:08,customer,CUST_002749,,,60099,shopping,inst_09730,considering
56371,2023-03-26 11:22:36,customer,CUST_002750,,,60101,shopping,inst_09731,browsing
56373,2023-03-26 17:11:07,customer,CUST_002751,,,60103,shopping,inst_09732,considering
56377,2023-03-26 17:16:07,customer,CUST_002751,,,60107,shopping,inst_09732,checkout
56379,2023-03-26 17:18:07,customer,CUST_002751,,,60109,shopping,inst_09732,purchased
56380,2023-03-26 19:57:27,customer,CUST_002752,,,60110,shopping,inst_09733,browsing
56381,2023-03-26 20:25:54,customer,CUST_002752,,,60111,shopping,inst_09733,considering
56426,2023-03-27 13:33:27,customer,CUST_000072,,,60161,shopping,inst_09784,browsing
56430,2023-03-27 14:30:21,customer,CUST_000277,,,60165,shopping,inst_09785,considering
56433,2023-03-27 14:37:57,customer,CUST_000277,,,60168,shopping,inst_09785,checkout
56436,2023-03-27 14:41:27,customer,CUST_000277,,,60172,shopping,inst_09785,purchased
56440,2023-03-27 19:25:36,customer,CUST_000283,,,60176,shopping,inst_09786,considering
56443,2023-03-27 12:13:41,customer,CUST_000285,,,60179,shopping,inst_09787,considering
56445,2023-03-27 12:42:07,customer,CUST_000285,,,60181,shopping,inst_09787,checkout
56447,2023-03-27 12:45:19,customer,CUST_000285,,,60184,shopping,inst_09787,purchased
56451,2023-03-27 19:51:59,customer,CUST_000293,,,60188,shopping,inst_09788,browsing
56454,2023-03-27 19:58:51,customer,CUST_000293,,,60191,shopping,inst_09788,considering
56458,2023-03-27 10:42:39,customer,CUST_000547,,,60195,shopping,inst_09790,considering
56462,2023-03-27 07:56:13,customer,CUST_000602,,,60199,shopping,inst_09791,browsing
56463,2023-03-27 07:59:13,customer,CUST_000602,,,60200,shopping,inst_09791,considering
56468,2023-03-27 20:56:46,customer,CUST_000648,,,60205,shopping,inst_09794,browsing
56470,2023-03-27 21:00:07,customer,CUST_000648,,,60207,shopping,inst_09794,browsing
56471,2023-03-27 21:03:46,customer,CUST_000648,,,60208,shopping,inst_09794,browsing
56474,2023-03-27 21:48:28,customer,CUST_000703,,,60211,shopping,inst_09795,browsing
56476,2023-03-27 21:51:28,customer,CUST_000703,,,60213,shopping,inst_09795,browsing
